tweet_id	class	begin	end	span	tweet
SMM4H2022FZxaIlZvyhjrfHme	ADE	98	106	CRIPPLED	@USER________ thank you so much for getting the message out...wish i could see the film but bayer crippled me with cipro back in 2009!
SMM4H2022p1c1TRSRd7frKOKR	ADE	62	70	crippled	@USER_______ i wish i'd have found your article sooner! i was crippled by cipro in oct of '09. prescribed for a uti &amp; it didn't even help.
SMM4H2022xWdqgd2FBs3O1auX	ADE	33	49	nearly killed me	@USER_________ you r right cipro nearly killed me
SMM4H20220u8ovihVsFTXxxRh	ADE	10	18	allergic	guess i'm allergic to cipro...
SMM4H2022sxU3QPPJsu3DFnDQ	ADE	39	44	dying	@USER_______ im on cypro . actually in dying on cypro
SMM4H2022PVHMXQxmLdnB6ig1	ADE	83	89	nausea	so glad to have just finished a course of cipro! fingers crossed i can stay off of nausea inducing meds for the next little while...
SMM4H20225Vwfb1MwuMO4Oa9o	ADE	51	59	headache	@USER______ oof, sympathies. i had a raging cipro headache last week.
SMM4H2022nUO86zf9pMZYxG7X	ADE	26	35	addictive	the cymbalta certainly is addictive &amp; its fda approved...
SMM4H2022UTtX1JuD8qfxNC7S	ADE	51	61	withdrawal	@USER_______ cymbalta is especially weird i've had withdrawal quickly from missing a pill
SMM4H2022dYlm5G9cmQXUh8q0	ADE	67	140	might notice if I got hit in the crotch w/ a lance in a jousting accident	only change so far since switching from lexapro to cymbalta: now i might notice if i got hit in the crotch w/ a lance in a jousting accident
SMM4H2022s1oCDCMu3Mn7qjDC	ADE	54	64	discomfort	@USER_____ Thanks. There is a nonzero chance that the discomfort I am feeling was caused by going back on Cymbalta, possibly too quickly.
SMM4H2022TOneUeij1Xhmo0lW	ADE	21	40	Stress Incontinence	cymbalta tore up our stress incontinence agreement first!  it's like niagara falls when i cough.
SMM4H2022TOneUeij1Xhmo0lW	ADE	64	95	like Niagara Falls when I cough	cymbalta tore up our stress incontinence agreement first!  it's like niagara falls when i cough.
SMM4H2022YzNxe8kmI5VdaWVv	ADE	100	111	no appetite	woke up to breakfast in bed...well couch because i'm addicted to the new 3d wifi tv. too bad i have no appetite. thanks cymbalta.
SMM4H2022RIqhVYo8kTlLRRSW	ADE	68	84	could not orgasm	@USER_________ @USER__________ when i was on cymbalta and visanne i could not orgasm at all!!!
SMM4H2022RDhUlaEonDXdjEL5	ADE	132	143	withdrawals	@USER____ @USER________ @USER___________ it's very tough. i understand, &amp; you have my full sympathy. how did you find cymbalta withdrawals?
SMM4H2022bluZIbSjcqlpK1HK	ADE	115	139	raised my blood pressure	@USER________ i didn't have side effects when i started taking cymbalta. after about 6 mths had to stop because it raised my blood pressure.
SMM4H202251tVgZba1WOrvlx8	ADE	55	61	nausea	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	63	72	dry mouth	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	74	86	constipation	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	88	96	diarrhea	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	98	105	fatigue	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	109	128	THOUGHTS OF SUICIDE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H2022TheRW90ev2lYzVVg	ADE	37	46	miserable	fact: if cymbalta didn't make me so miserable, i'd go back on it. i was the cooliest on cymbalta!
SMM4H202258FvhaxZxRk2V4IT	ADE	9	19	withdrawal	cymbalta withdrawal &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
SMM4H2022lyrxXpt18eofAiWb	ADE	57	62	tired	you woukd think going off of cymbalta would make me less tired...but nope...-_-
SMM4H2022Z2ES2fjAfhaBNcxS	ADE	41	51	exhausting	coming off of cymbalta has been the most exhausting experience. and it isn't even over :(
SMM4H20229Rn8yo1MjEJTf4gj	ADE	75	87	slept 10 hrs	ok i've got a med ? anyone ever tried cymbalta?? my doc put me on it but i slept 10 hrs straight!!
SMM4H2022BYWVC7Nlawo5I1rq	ADE	47	69	heart started lurching	@USER______ my blood pressure is fine, but my heart started lurching two weeks ago. savella didn't work for me, yeah. cymbalta rules!
SMM4H2022LRVyrr1dv9S3ktPL	ADE	1	26	Coming off cymbalta SUCKS	coming off cymbalta sucks, i've been slowly cutting back for the past 3 months. have finally made it over a weeks since i have taken it.
SMM4H2022l00VIA6gNIXFAo9A	ADE	30	55	Getting off of it is HELL	do not ever get on cymbalta.  getting off of it is hell!
SMM4H2022LNZC6MHk9dKqkt8R	ADE	78	84	sweats	@USER____ Great read as always. I was on Cymbalta for 5 days. Cold turkey had sweats, migraine, tremors while on & 3 days after.
SMM4H2022LNZC6MHk9dKqkt8R	ADE	86	94	migraine	@USER____ Great read as always. I was on Cymbalta for 5 days. Cold turkey had sweats, migraine, tremors while on & 3 days after.
SMM4H2022LNZC6MHk9dKqkt8R	ADE	96	103	tremors	@USER____ Great read as always. I was on Cymbalta for 5 days. Cold turkey had sweats, migraine, tremors while on & 3 days after.
SMM4H20224GGGFgLX5mTcVE4d	ADE	91	100	interacts	@USER_________ i was on cymbalta for over a year. in the process of quitting it because it interacts badly with my testosterone blockers.
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	18	25	thirsty	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	48	70	mouth is painfully dry	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	75	115	feels like the Sahara desert in my mouth	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.
SMM4H2022ClEFOy3Ew8uaNIKE	ADE	21	29	hangover	i feel like i have a hangover ...that cymbalta was a bad idea
SMM4H2022rjPbvb3lGAPmJiY2	ADE	96	130	turn peaceful people into the hulk	i'm def suing cymbalta. i can't wait until its out of my system. get out!!!!!!! nowwww!!!!! you turn peaceful people into the hulk!
SMM4H2022tmrRi9fof1noVM3x	ADE	52	71	feel sooooooo weird	i hate forgetting to take my cymbalta. it makes you feel sooooooo weird.
SMM4H2022U7SELFgeAs5KACy3	ADE	53	58	tired	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?
SMM4H2022U7SELFgeAs5KACy3	ADE	63	70	anxious	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?
SMM4H2022qgN8qPxOJ92vNLqa	ADE	9	20	withdrawals	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.
SMM4H2022qgN8qPxOJ92vNLqa	ADE	42	58	Head is spinning	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.
SMM4H2022qgN8qPxOJ92vNLqa	ADE	60	78	Blood pressure low	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.
SMM4H2022rass5RgZWRFxBDl8	ADE	54	80	appetite is still terrible	hate that i've been off #cymbalta for ages now and my appetite is still terrible. the worst part? i can't bear meat or chocolate :'(
SMM4H2022GjmezMXOnZSIXNXV	ADE	17	34	driving me insane	Cymbalta, you're driving me insane.
SMM4H2022zujqEmfxeCSALVCy	ADE	49	59	withdrawal	rt @USER____: @USER____ @USER_________ cymbalta withdrawal is getting top billing at the moment, however. ugh! xx
SMM4H2022eKYQej7Ww6In6nE6	ADE	63	74	asleep 24/7	@USER_________ i am on duloxetine and i think my body would be asleep 24/7 if i let it.
SMM4H2022wohqZSVhGxU89r7F	ADE	78	82	rash	@USER________ i hav to come of the duloxetine immediately as i hav a terrible rash because of it! had the rash 2 weeks
SMM4H20225aQ966QH3SnGVlck	ADE	34	47	jaw clenching	Kinda worried about the nighttime jaw clenching from Effexor, what with my tongue ring and all... :L
SMM4H20224nX02OpAo3xFQIux	ADE	36	47	withdrawals	@USER__ my old ones took 2 days for withdrawals but effexor which i'm on now i will get them the next day :/ i wish i could email you valium
SMM4H2022GzBkzX3mGwAQSM72	ADE	71	81	withdrawls	@USER__ i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas
SMM4H2022GzBkzX3mGwAQSM72	ADE	89	98	miserable	@USER__ i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas
SMM4H2022GzBkzX3mGwAQSM72	ADE	118	123	angry	@USER__ i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas
SMM4H20222UE69ALYl7RRg2bj	ADE	59	75	LOSS OF APPETITE	so it fucking turns out that a side effect of effexor is a loss of appetite
SMM4H20227xCSdTFyNsEhFXwQ	ADE	15	22	shaking	@USER_____ the shaking is a common side effect of effexor
SMM4H2022KAcqlnWrJf7QjzGV	ADE	54	89	feels like when you come off heroin	day five of no effexor. i am guessing this is what it feels like when you come off heroin...  #discontinuation
SMM4H2022yQ63qISVE7emLlk0	ADE	46	51	dizzy	@USER____ with effexor if i miss one day i am dizzy and wrecked
SMM4H2022yQ63qISVE7emLlk0	ADE	56	63	wrecked	@USER____ with effexor if i miss one day i am dizzy and wrecked
SMM4H2022tLhAYSaViLNdnCYn	ADE	48	58	withdrawal	@USER_________ Oh, it sucks, but try doing SNRI withdrawal. They had to put me on a whole other drug just to get me off Effexor. :(
SMM4H2022RCSUJ1RI95RYhjbo	ADE	18	28	Brain Zaps	@USER___________ brain zaps? happens a lot when missing doses, (especially with effexor &amp; wellbutrin ime) - just feels weird. no real danger
SMM4H2022MxsNO1PDz4A8Lw3J	ADE	127	138	lightheaded	@USER__________ I've been having them today too, three days without effexor. I completely understand what you mean. every hit, lightheaded..
SMM4H2022eCgsvYg9GLsAXnOT	ADE	43	49	hungry	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022eCgsvYg9GLsAXnOT	ADE	51	56	dizzy	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022eCgsvYg9GLsAXnOT	ADE	62	71	lethargic	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022eCgsvYg9GLsAXnOT	ADE	100	111	weight gain	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022kSXVxN3Xk2ZzoJ3A	ADE	8	18	withdrawal	effexor withdrawal.
SMM4H2022ARZUgn2FIBnCWhfi	ADE	36	47	Sleep cycle	upped my effexor dosage 5 days ago. sleep cycle and quality went to shit 4 days ago. i sense a correlation here...
SMM4H2022ARZUgn2FIBnCWhfi	ADE	52	59	quality	upped my effexor dosage 5 days ago. sleep cycle and quality went to shit 4 days ago. i sense a correlation here...
SMM4H2022XX0W59quyJLS48hy	ADE	1	19	Stomach discomfort	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022XX0W59quyJLS48hy	ADE	21	28	flushed	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022XX0W59quyJLS48hy	ADE	30	38	sweating	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022XX0W59quyJLS48hy	ADE	46	49	jaw	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022wSQArZCkJCmWdyn8	ADE	29	44	kills my libido	i love this effexor! majorly kills my libido.
SMM4H2022ucRrwEcJlSvt4oBx	ADE	22	34	boner killer	@USER__ effexor was a boner killer, absolutely. welbutrin goes the other way.
SMM4H2022AAVR0law3LJiLXDl	ADE	53	63	Brain zaps	@USER second day off effexor &amp; on viibryd here. brain zaps are fun. and by fun, i mean horrendous &amp; miserable.
SMM4H2022vfqW5uaG4UucVW4E	ADE	77	97	descent into madness	day 6 cold turkey from effexor. i bellevue this pic adequately represents my descent into madness. or whatever. HTTPURL_______________
SMM4H2022klMLkUk3yK9aztcr	ADE	0	8	Headache	headache &amp; stomach ache. i'm never forgetting my effexor again.
SMM4H2022klMLkUk3yK9aztcr	ADE	15	27	stomach ache	headache &amp; stomach ache. i'm never forgetting my effexor again.
SMM4H2022YkgPmMOwErimq7L1	ADE	61	76	stopped working	@USER________ oh I hate that! I used to be on citalopram, it stopped working eventually. sometimes I have to up my effexor dose temporarily.
SMM4H2022WphYz2eF1FK4DZDx	ADE	14	40	feeling like a train wreck	out of pills, feeling like a train wreck #tweaking #effexor
SMM4H2022WphYz2eF1FK4DZDx	ADE	42	50	tweaking	out of pills, feeling like a train wreck #tweaking #effexor
SMM4H2022hVQH4IKdoLKCVU5x	ADE	95	109	ability to cum	@USER______ @USER_______ Realtalk: until I started taking Wellbutrin, Effexor robbed me of the ability to cum
SMM4H2022yG4jBiv5xkyFVH8j	ADE	28	44	sucidal thoughts	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	47	55	insomnia	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	58	70	feeling high	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	77	90	unresponsible	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	93	102	Dry mouth	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H20229te2pYLERl3XwUU2	ADE	67	83	gained 80 pounds	@USER_______ i've no probs with porn other than the fact that i've gained 80 pounds on effexor and no one needs to see that ;-)
SMM4H2022lTOGtAT03VGRb49j	ADE	12	18	dreams	the effexor dreams have taken a terrifying turn. ugh.
SMM4H2022BDsCCuJxbXw7P8xn	ADE	42	72	not making me feel so awesome.	@USER________ Ugh, sorry. This effexor is not making me feel so awesome. Posting Puck's stuff tonight though.
SMM4H2022gu2qDsUv8HaU0Seh	ADE	24	34	withdrawal	struggling with effexor withdrawal. worse than any symptoms i was taking the drug for.stay away from this!!! HTTPURL_______________
SMM4H2022sqkO4dfdGrpUt18Y	ADE	6	30	discontinuation syndrome	ssri discontinuation syndrome is a bitch. effexor, i hate you. wellbutrin, thanks for being nice to me. now do your job kthx. #depression
SMM4H2022ELsH0dnNMxxWrqoX	ADE	8	14	dreams	effexor dreams d:
SMM4H2022vvaem8WDFoTzCktw	ADE	21	30	withdrawl	@USER_ you want bad withdrawl, effexor had that..evil stuff for me...never again. i strongly believe it caused some memory damage for me. :(
SMM4H2022vvaem8WDFoTzCktw	ADE	117	130	memory damage	@USER_ you want bad withdrawl, effexor had that..evil stuff for me...never again. i strongly believe it caused some memory damage for me. :(
SMM4H2022qYBSll8JfY6BAIpD	ADE	20	61	falling into a realm of utter disillusion	life: fucked. mind: falling into a realm of utter disillusion.  thank the lord for #effexor contributing to it.
SMM4H2022h8azaGU0O4CiZ2sh	ADE	131	135	sick	@USER______ yeah, i'm ok. that was weird. might've been meds. got a new batch yesterday. i'm remembering the effexor xr making me sick once.
SMM4H2022laVNkqCzkHwJ9BbD	ADE	62	96	feel like you're on your death bed	i suggest never stop taking effexor abruptly because you will feel like you're on your death bed
SMM4H2022dFLW3stRXTw4YBka	ADE	51	60	depressed	zoloft was just as bad as effexor. it made me more depressed and more suicidal. i don't want it.
SMM4H2022dFLW3stRXTw4YBka	ADE	70	78	suicidal	zoloft was just as bad as effexor. it made me more depressed and more suicidal. i don't want it.
SMM4H2022FEhqjrKVQSGPLlig	ADE	16	27	withdrawals	fucking effexor withdrawals. i would shake my fist but i don't have the energy.
SMM4H2022FEhqjrKVQSGPLlig	ADE	57	78	don't have the energy	fucking effexor withdrawals. i would shake my fist but i don't have the energy.
SMM4H2022BGmR7jIjpjfMJsob	ADE	20	34	Dilated pupils	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022BGmR7jIjpjfMJsob	ADE	39	52	blurry vision	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022BGmR7jIjpjfMJsob	ADE	57	63	nausea	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022BGmR7jIjpjfMJsob	ADE	68	77	headaches	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022AzcnjAFctmoPlWl7	ADE	121	130	bloodbath	dear alternative medicine aficionados, don't do intra-nasal acupuncture when you're on effient and aspirin. #nightmare #bloodbath
SMM4H202250ylL3sU0aqMkWTm	ADE	127	140	stop breathin	@USER_______ your lucky! i have to do infusions of remicade for my ra. i would happily do humera or enbrel if it didnt make me stop breathin
SMM4H2022uLDtSilc7aDvoc2j	ADE	24	28	rash	@USER____ i had a weird rash w/ enbrel. but it was all over my abdomen &amp; chest. rash in elbow cld b psoriasis? can u take a pic?
SMM4H2022PIUCLftim4JpC40d	ADE	18	35	allergic reaction	@USER______ i had allergic reaction from enbrel.
SMM4H2022PWXMXfzdqBzSXKI1	ADE	28	32	acne	anyone else have worsening #acne problems since starting #enbrel for autoimmune disease?
SMM4H2022ZbU3OS6ACQNdUQ84	ADE	11	26	stopped working	@USER_____ stopped working.  i don't think their meant to last forever but again it depends on the person.  i took enbrel when i was on my
SMM4H2022hE9yD28oJ9YY1CvQ	ADE	32	43	gain weight	i think my tablets have made me gain weight. anyone on fluoxetine/prozac? #replytweet
SMM4H2022f9Jb5YtPXkI759Hz	ADE	52	67	awake all night	fluoxetine is a hell of a drug if you're into being awake all night and feeling ill.
SMM4H2022f9Jb5YtPXkI759Hz	ADE	72	83	feeling ill	fluoxetine is a hell of a drug if you're into being awake all night and feeling ill.
